758371234	ACC	-3.4380736	8.034941	3.9264908
758371234	MAG	-22.875	-6.9375	-46.8125
758371234	GYR	0.8100073	0.4569272	-0.10995574
758371244	ACC	-3.3327289	8.0445175	3.572149
758371244	MAG	-22.4375	-7.25	-46.6875
758371244	GYR	0.7281514	0.36896262	-0.13316862
758371254	ACC	-3.3327289	8.111555	3.4572272
758371254	MAG	-22.3125	-7.5	-46.4375
758371254	GYR	0.6365216	0.31520647	-0.15027285
758371264	ACC	-3.4763808	8.063671	3.5242648
758371264	MAG	-22.3125	-7.375	-46.4375
758371264	GYR	0.54611355	0.25045475	-0.16371189
758371274	ACC	-3.6104562	8.073248	3.6487634
758371274	MAG	-22.1875	-7.5	-46.4375
758371274	GYR	0.45814893	0.19303341	-0.16982053
758371284	ACC	-3.2561142	7.929596	3.7445314
758371284	MAG	-21.5	-7.8125	-46.5625
758371284	GYR	0.39095375	0.16615534	-0.1649336
758371294	ACC	-4.6255975	6.4739213	-6.751649
758371294	MAG	-21.375	-8.0625	-46.6875
758371294	GYR	0.26633725	0.27000242	-0.16371189
758371304	ACC	-4.3957543	8.542512	0.9959879
758371304	MAG	-21.375	-8.625	-47.125
758371304	GYR	-0.4178318	0.6426302	-0.096516706
758371314	ACC	-5.21936	9.078813	1.3311762
758371314	MAG	-21.5	-8.625	-47.0
758371314	GYR	-0.8417723	-0.041538835	0.040317107
758371324	ACC	-5.5162406	9.222465	3.6104562
758371324	MAG	-21.375	-8.3125	-46.8125
758371324	GYR	-1.1337659	-0.38606682	0.22235495
758371334	ACC	-5.0182467	9.433155	6.4068837
